Observation Date,Day Of Week,Ascendant Sign,Ascendant Deg,Moon Illum %,Moon Phase,Moon Nakshatra,Moon Nakshatra (ML),Nakshatra No,Pada,Sun Sign,Sun Deg,Sun House,Sun Dignity,Moon Sign,Moon Deg,Moon House,Moon Dignity,Mercury Sign,Mercury Deg,Mercury House,Mercury Dignity,Venus Sign,Venus Deg,Venus House,Venus Dignity,Mars Sign,Mars Deg,Mars House,Mars Dignity,Jupiter Sign,Jupiter Deg,Jupiter House,Jupiter Dignity,Saturn Sign,Saturn Deg,Saturn House,Saturn Dignity,Rahu Sign,Rahu Deg,Rahu House,Rahu Dignity
2020-05-30,Saturday,Sagittarius,20,61,Waxing,Uttara Phalguni,ഉത്രം,12,1,Taurus,16,6,,Leo,29,9,,Gemini,9,7,,Taurus,22,6,,Aquarius,18,3,,Capricorn,3,2,DEBILITATED,Capricorn,8,2,,Gemini,5,7,
2020-05-27,Wednesday,Sagittarius,17,28,Waxing,Ashlesha,ആയില്യം,9,1,Taurus,13,6,,Cancer,17,8,,Gemini,5,7,,Taurus,23,6,,Aquarius,16,3,,Capricorn,3,2,DEBILITATED,Capricorn,8,2,,Gemini,5,7,
2020-05-25,Monday,Sagittarius,15,12,Waxing,Punarvasu,പുണർതം,7,1,Taurus,11,6,,Gemini,21,7,,Gemini,2,7,,Taurus,24,6,,Aquarius,15,3,,Capricorn,3,2,DEBILITATED,Capricorn,8,2,,Gemini,5,7,
2020-05-23,Saturday,Sagittarius,13,2,Waxing,Mrigashira,മകയിരം,5,1,Taurus,9,6,,Taurus,25,6,EXALTED,Taurus,29,6,,Taurus,25,6,,Aquarius,13,3,,Capricorn,3,2,DEBILITATED,Capricorn,8,2,,Gemini,5,7,
2020-05-20,Wednesday,Sagittarius,11,3,Waning,Bharani,ഭരണി,2,2,Taurus,6,6,,Aries,18,5,,Taurus,24,6,,Taurus,26,6,,Aquarius,11,3,,Capricorn,3,2,DEBILITATED,Capricorn,8,2,,Gemini,5,7,
2020-05-18,Monday,Sagittarius,9,12,Waning,Revati,രേവതി,27,3,Taurus,4,6,,Pisces,24,4,,Taurus,20,6,,Taurus,27,6,,Aquarius,10,3,,Capricorn,3,2,DEBILITATED,Capricorn,8,2,,Gemini,5,7,
2020-05-16,Saturday,Sagittarius,7,27,Waning,Purva Bhadrapada,പൂരുരുട്ടാതി,25,4,Taurus,3,6,,Pisces,1,4,,Taurus,16,6,,Taurus,27,6,,Aquarius,9,3,,Capricorn,3,2,DEBILITATED,Capricorn,8,2,,Gemini,5,7,
2020-05-13,Wednesday,Sagittarius,4,55,Waning,Dhanishta,അവിട്ടം,23,1,Taurus,0,5,,Capricorn,24,2,,Taurus,10,6,,Taurus,28,6,,Aquarius,7,3,,Capricorn,3,2,DEBILITATED,Capricorn,8,2,,Gemini,6,7,
2020-05-11,Monday,Sagittarius,3,74,Waning,Uttara Ashadha,ഉത്രാടം,21,1,Aries,28,5,EXALTED,Sagittarius,29,1,,Taurus,6,6,,Taurus,28,6,,Aquarius,5,3,,Capricorn,3,2,DEBILITATED,Capricorn,8,2,,Gemini,6,7,
2020-05-09,Saturday,Sagittarius,1,90,Waning,Mula,മൂലം,19,1,Aries,26,5,EXALTED,Sagittarius,2,1,,Taurus,2,6,,Taurus,28,6,,Aquarius,4,3,,Capricorn,3,2,DEBILITATED,Capricorn,8,2,,Gemini,6,7,
2020-05-06,Wednesday,Scorpio,28,100,Waxing,Swati,ചോതി,15,4,Aries,23,6,EXALTED,Libra,18,12,,Aries,26,6,,Taurus,27,7,,Aquarius,2,4,,Capricorn,3,3,DEBILITATED,Capricorn,8,3,,Gemini,6,8,
2020-05-04,Monday,Scorpio,26,92,Waxing,Hasta,അത്തം,13,3,Aries,21,6,EXALTED,Virgo,18,11,,Aries,21,6,,Taurus,26,7,,Aquarius,0,4,,Capricorn,3,3,DEBILITATED,Capricorn,8,3,,Gemini,6,8,
2020-05-02,Saturday,Scorpio,25,75,Waxing,Purva Phalguni,പൂരം,11,2,Aries,19,6,EXALTED,Leo,19,10,,Aries,17,6,,Taurus,26,7,,Capricorn,29,3,EXALTED,Capricorn,3,3,DEBILITATED,Capricorn,8,3,,Gemini,6,8,
2020-04-29,Wednesday,Scorpio,22,42,Waxing,Pushya,പൂയ്യം,8,2,Aries,16,6,EXALTED,Cancer,7,9,,Aries,11,6,,Taurus,25,7,,Capricorn,27,3,EXALTED,Capricorn,3,3,DEBILITATED,Capricorn,8,3,,Gemini,6,8,
2020-04-27,Monday,Scorpio,20,23,Waxing,Ardra,തിരുവാതിര,6,2,Aries,14,6,EXALTED,Gemini,11,8,,Aries,6,6,,Taurus,24,7,,Capricorn,26,3,EXALTED,Capricorn,3,3,DEBILITATED,Capricorn,8,3,,Gemini,6,8,
2020-04-25,Saturday,Scorpio,19,8,Waxing,Rohini,രോഹിണി,4,2,Aries,12,6,EXALTED,Taurus,16,7,EXALTED,Aries,2,6,,Taurus,23,7,,Capricorn,24,3,EXALTED,Capricorn,3,3,DEBILITATED,Capricorn,8,3,,Gemini,6,8,
2020-04-22,Wednesday,Scorpio,16,0,Waxing,Ashwini,അശ്വതി,1,3,Aries,9,6,EXALTED,Aries,10,6,,Pisces,27,5,DEBILITATED,Taurus,21,7,,Capricorn,22,3,EXALTED,Capricorn,2,3,DEBILITATED,Capricorn,8,3,,Gemini,6,8,
2020-04-20,Monday,Scorpio,14,4,Waning,Uttara Bhadrapada,ഉത്രട്ടാതി,26,4,Aries,7,6,EXALTED,Pisces,16,5,,Pisces,23,5,DEBILITATED,Taurus,20,7,,Capricorn,21,3,EXALTED,Capricorn,2,3,DEBILITATED,Capricorn,7,3,,Gemini,7,8,
2020-04-18,Saturday,Scorpio,13,14,Waning,Purva Bhadrapada,പൂരുരുട്ടാതി,25,1,Aries,5,6,EXALTED,Aquarius,22,4,,Pisces,19,5,DEBILITATED,Taurus,18,7,,Capricorn,19,3,EXALTED,Capricorn,2,3,DEBILITATED,Capricorn,7,3,,Gemini,7,8,
2020-04-15,Wednesday,Scorpio,10,39,Waning,Shravana,തിരുവോണം,22,2,Aries,2,6,EXALTED,Capricorn,16,3,,Pisces,14,5,DEBILITATED,Taurus,16,7,,Capricorn,17,3,EXALTED,Capricorn,2,3,DEBILITATED,Capricorn,7,3,,Gemini,7,8,
2020-04-13,Monday,Scorpio,9,59,Waning,Purva Ashadha,പൂരാടം,20,3,Aries,0,6,EXALTED,Sagittarius,21,2,,Pisces,11,5,DEBILITATED,Taurus,15,7,,Capricorn,16,3,EXALTED,Capricorn,2,3,DEBILITATED,Capricorn,7,3,,Gemini,7,8,
2020-04-11,Saturday,Scorpio,7,79,Waning,Jyeshtha,തൃക്കേട്ട,18,3,Pisces,29,5,,Scorpio,24,1,DEBILITATED,Pisces,7,5,DEBILITATED,Taurus,13,7,,Capricorn,14,3,EXALTED,Capricorn,1,3,DEBILITATED,Capricorn,7,3,,Gemini,7,8,
2020-04-08,Wednesday,Scorpio,4,98,Waning,Swati,ചോതി,15,2,Pisces,26,5,,Libra,10,12,,Pisces,3,5,DEBILITATED,Taurus,11,7,,Capricorn,12,3,EXALTED,Capricorn,1,3,DEBILITATED,Capricorn,7,3,,Gemini,8,8,
2020-04-06,Monday,Scorpio,3,98,Waxing,Uttara Phalguni,ഉത്രം,12,4,Pisces,24,5,,Virgo,10,11,,Pisces,0,4,DEBILITATED,Taurus,9,7,,Capricorn,11,3,EXALTED,Capricorn,1,3,DEBILITATED,Capricorn,7,3,,Gemini,8,8,
2020-04-04,Saturday,Scorpio,1,87,Waxing,Magha,മകം,10,3,Pisces,22,5,,Leo,9,10,,Aquarius,27,4,,Taurus,7,7,,Capricorn,10,3,EXALTED,Capricorn,1,3,DEBILITATED,Capricorn,7,3,,Gemini,8,8,
2020-04-01,Wednesday,Libra,29,57,Waxing,Punarvasu,പുണർതം,7,3,Pisces,19,6,,Gemini,27,9,,Aquarius,23,5,,Taurus,4,8,,Capricorn,7,4,EXALTED,Capricorn,0,4,DEBILITATED,Capricorn,7,4,,Gemini,9,9,
2020-03-30,Monday,Libra,27,37,Waxing,Mrigashira,മകയിരം,5,3,Pisces,17,6,,Gemini,1,9,,Aquarius,20,5,,Taurus,3,8,,Capricorn,6,4,EXALTED,Capricorn,0,4,DEBILITATED,Capricorn,6,4,,Gemini,9,9,
2020-03-28,Saturday,Libra,25,19,Waxing,Krittika,കാർത്തിക,3,3,Pisces,15,6,,Taurus,7,8,EXALTED,Aquarius,18,5,,Taurus,1,8,,Capricorn,5,4,EXALTED,Capricorn,0,3,DEBILITATED,Capricorn,6,4,,Gemini,9,9,
2020-03-25,Wednesday,Libra,23,3,Waxing,Ashwini,അശ്വതി,1,1,Pisces,12,6,,Aries,1,7,,Aquarius,14,5,,Aries,28,7,,Capricorn,3,4,EXALTED,Sagittarius,29,3,,Capricorn,6,4,,Gemini,9,9,
2020-03-23,Monday,Libra,21,0,Waning,Uttara Bhadrapada,ഉത്രട്ടാതി,26,2,Pisces,10,6,,Pisces,7,6,,Aquarius,12,5,,Aries,26,7,,Capricorn,1,4,EXALTED,Sagittarius,29,3,,Capricorn,6,4,,Gemini,10,9,
2020-03-21,Saturday,Libra,19,5,Waning,Shatabhisha,ചതയം,24,2,Pisces,8,6,,Aquarius,13,5,,Aquarius,10,5,,Aries,24,7,,Capricorn,0,3,EXALTED,Sagittarius,29,3,,Capricorn,6,4,,Gemini,10,9,
2020-03-18,Wednesday,Libra,17,24,Waning,Uttara Ashadha,ഉത്രാടം,21,4,Pisces,5,6,,Capricorn,7,4,,Aquarius,8,5,,Aries,21,7,,Sagittarius,28,3,,Sagittarius,28,3,,Capricorn,6,4,,Gemini,10,9,
2020-03-16,Monday,Libra,15,43,Waning,Mula,മൂലം,19,4,Pisces,3,6,,Sagittarius,12,3,,Aquarius,6,5,,Aries,19,7,,Sagittarius,26,3,,Sagittarius,28,3,,Capricorn,5,4,,Gemini,11,9,
2020-03-14,Saturday,Libra,14,64,Waning,Anuradha,അനിഴം,17,4,Pisces,1,6,,Scorpio,15,2,DEBILITATED,Aquarius,5,5,,Aries,17,7,,Sagittarius,25,3,,Sagittarius,28,3,,Capricorn,5,4,,Gemini,11,9,
2020-03-11,Wednesday,Libra,11,91,Waning,Chitra,ചിത്തിര,14,3,Aquarius,28,5,,Libra,2,1,,Aquarius,4,5,,Aries,13,7,,Sagittarius,23,3,,Sagittarius,27,3,,Capricorn,5,4,,Gemini,11,9,
