"Date","White Ball 1","White Ball 2","White Ball 3","White Ball 4","White Ball 5","Powerball","White Ball Sum","White Ball Mean","Jackpot (Annuity)","Day Of Week","Ascendant Sign","Ascendant Deg","Moon Illum %","Moon Phase","Moon Nakshatra","Moon Nakshatra (ML)","Nakshatra No","Pada","Sun Sign","Sun Deg","Sun House","Sun Dignity","Moon Sign","Moon Deg","Moon House","Moon Dignity","Mercury Sign","Mercury Deg","Mercury House","Mercury Dignity","Venus Sign","Venus Deg","Venus House","Venus Dignity","Mars Sign","Mars Deg","Mars House","Mars Dignity","Jupiter Sign","Jupiter Deg","Jupiter House","Jupiter Dignity","Saturn Sign","Saturn Deg","Saturn House","Saturn Dignity","Rahu Sign","Rahu Deg","Rahu House","Rahu Dignity"
"2017-04-26","1","15","18","26","51","26","111","22.2","","Wednesday","Scorpio","19","1","Waxing","Bharani","ഭരണി","2","3","Aries","13","6","EXALTED","Aries","22","6","","Aries","2","6","","Pisces","5","5","EXALTED","Taurus","10","7","","Virgo","22","11","","Sagittarius","3","2","","Leo","7","10",""
"2017-04-22","21","39","41","48","63","6","212","42.4","","Saturday","Scorpio","16","15","Waning","Purva Bhadrapada","പൂരുരുട്ടാതി","25","2","Aries","9","6","EXALTED","Aquarius","23","4","","Aries","4","6","","Pisces","4","5","EXALTED","Taurus","7","7","","Virgo","22","11","","Sagittarius","3","2","","Leo","7","10",""
"2017-04-19","1","19","37","40","52","15","149","29.8","","Wednesday","Scorpio","13","43","Waning","Shravana","തിരുവോണം","22","2","Aries","6","6","EXALTED","Capricorn","14","3","","Aries","6","6","","Pisces","3","5","EXALTED","Taurus","5","7","","Virgo","23","11","","Sagittarius","4","2","","Leo","7","10",""
"2017-04-15","5","22","26","45","61","13","159","31.8","","Saturday","Scorpio","10","80","Waning","Jyeshtha","തൃക്കേട്ട","18","3","Aries","2","6","EXALTED","Scorpio","26","1","DEBILITATED","Aries","9","6","","Pisces","3","5","EXALTED","Taurus","2","7","","Virgo","23","11","","Sagittarius","4","2","","Leo","8","10",""
"2017-04-12","8","14","61","63","68","24","214","42.8","","Wednesday","Scorpio","8","97","Waning","Vishakha","വിശാഖം","16","1","Pisces","29","5","","Libra","20","12","","Aries","10","6","","Pisces","3","5","EXALTED","Taurus","0","7","","Virgo","23","11","","Sagittarius","4","2","","Leo","8","10",""
"2017-04-08","23","36","51","53","60","15","223","44.6","","Saturday","Scorpio","4","95","Waxing","Uttara Phalguni","ഉത്രം","12","2","Pisces","25","5","","Virgo","1","11","","Aries","11","6","","Pisces","4","5","EXALTED","Aries","27","6","","Virgo","24","11","","Sagittarius","4","2","","Leo","9","10",""
"2017-04-05","8","20","46","53","54","13","181","36.2","","Wednesday","Scorpio","2","75","Waxing","Ashlesha","ആയില്യം","9","2","Pisces","22","5","","Cancer","22","9","","Aries","10","6","","Pisces","5","5","EXALTED","Aries","25","6","","Virgo","24","11","","Sagittarius","4","2","","Leo","9","10",""
"2017-04-01","9","32","36","44","65","1","186","37.2","$60,000,000","Saturday","Libra","28","32","Waxing","Mrigashira","മകയിരം","5","2","Pisces","18","6","","Taurus","27","8","EXALTED","Aries","7","7","","Pisces","6","6","EXALTED","Aries","22","7","","Virgo","25","12","","Sagittarius","4","3","","Leo","9","11",""
"2017-03-29","8","15","31","36","62","11","152","30.4","","Wednesday","Libra","26","6","Waxing","Ashwini","അശ്വതി","1","4","Pisces","16","6","","Aries","13","7","","Aries","4","7","","Pisces","8","6","EXALTED","Aries","20","7","","Virgo","25","12","","Sagittarius","4","3","","Leo","9","11",""
"2017-03-25","18","31","32","45","48","16","174","34.8","","Saturday","Libra","23","5","Waning","Shatabhisha","ചതയം","24","3","Pisces","12","6","","Aquarius","15","5","","Pisces","29","6","DEBILITATED","Pisces","10","6","EXALTED","Aries","17","7","","Virgo","26","12","","Sagittarius","4","3","","Leo","9","11",""
"2017-03-22","2","9","27","29","42","9","109","21.8","$156,200,000","Wednesday","Libra","20","27","Waning","Uttara Ashadha","ഉത്രാടം","21","3","Pisces","9","6","","Capricorn","6","4","","Pisces","24","6","DEBILITATED","Pisces","12","6","EXALTED","Aries","15","7","","Virgo","26","12","","Sagittarius","4","3","","Leo","9","11",""
"2017-03-18","13","25","44","54","67","5","203","40.6","","Saturday","Libra","17","65","Waning","Jyeshtha","തൃക്കേട്ട","18","1","Pisces","5","6","","Scorpio","18","2","DEBILITATED","Pisces","16","6","DEBILITATED","Pisces","15","6","EXALTED","Aries","12","7","","Virgo","27","12","","Sagittarius","3","3","","Leo","9","11",""
"2017-03-15","16","30","41","48","53","16","188","37.6","","Wednesday","Libra","14","88","Waning","Swati","ചോതി","15","2","Pisces","2","6","","Libra","12","1","","Pisces","10","6","DEBILITATED","Pisces","16","6","EXALTED","Aries","10","7","","Virgo","27","12","","Sagittarius","3","3","","Leo","9","11",""
"2017-03-11","1","26","41","50","57","11","175","35.0","","Saturday","Libra","24","100","Waxing","Purva Phalguni","പൂരം","11","3","Aquarius","28","5","","Leo","22","11","","Pisces","3","6","DEBILITATED","Pisces","18","6","EXALTED","Aries","7","7","","Virgo","27","12","","Sagittarius","3","3","","Leo","9","11",""
"2017-03-08","23","33","42","46","59","4","203","40.6","","Wednesday","Libra","21","87","Waxing","Pushya","പൂയ്യം","8","3","Aquarius","25","5","","Cancer","12","10","","Aquarius","27","5","","Pisces","19","6","EXALTED","Aries","5","7","","Virgo","28","12","","Sagittarius","3","3","","Leo","9","11",""
"2017-03-04","2","18","19","22","63","19","124","24.8","","Saturday","Libra","18","47","Waxing","Rohini","രോഹിണി","4","2","Aquarius","21","5","","Taurus","17","8","EXALTED","Aquarius","19","5","","Pisces","19","6","EXALTED","Aries","2","7","","Virgo","28","12","","Sagittarius","3","3","","Leo","9","11",""
"2017-03-01","10","16","40","52","55","17","173","34.6","","Wednesday","Libra","15","15","Waxing","Ashwini","അശ്വതി","1","2","Aquarius","18","5","","Aries","4","7","","Aquarius","13","5","","Pisces","19","6","EXALTED","Aries","0","7","","Virgo","28","12","","Sagittarius","3","3","","Leo","9","11",""
"2017-02-25","6","32","47","62","65","19","212","42.4","","Saturday","Libra","12","0","Waning","Shatabhisha","ചതയം","24","1","Aquarius","14","5","","Aquarius","8","5","","Aquarius","6","5","","Pisces","18","6","EXALTED","Pisces","27","6","","Virgo","28","12","","Sagittarius","2","3","","Leo","9","11",""
"2017-02-22","10","13","28","52","61","2","164","32.8","$435,300,000","Wednesday","Libra","9","13","Waning","Uttara Ashadha","ഉത്രാടം","21","1","Aquarius","11","5","","Sagittarius","29","3","","Aquarius","1","5","","Pisces","17","6","EXALTED","Pisces","25","6","","Virgo","29","12","","Sagittarius","2","3","","Leo","9","11",""
"2017-02-18","3","7","9","31","33","20","83","16.6","","Saturday","Libra","6","47","Waning","Anuradha","അനിഴം","17","3","Aquarius","7","5","","Scorpio","10","2","DEBILITATED","Capricorn","24","4","","Pisces","16","6","EXALTED","Pisces","22","6","","Virgo","29","12","","Sagittarius","2","3","","Leo","9","11",""
"2017-02-15","5","28","33","38","42","19","146","29.2","","Wednesday","Libra","4","74","Waning","Chitra","ചിത്തിര","14","4","Aquarius","4","5","","Libra","5","1","","Capricorn","19","4","","Pisces","14","6","EXALTED","Pisces","20","6","","Virgo","29","12","","Sagittarius","2","3","","Leo","9","11",""
"2017-02-11","5","9","17","37","64","2","132","26.4","","Saturday","Libra","0","98","Waning","Purva Phalguni","പൂരം","11","1","Aquarius","0","4","","Leo","14","11","","Capricorn","13","4","","Pisces","12","6","EXALTED","Pisces","17","6","","Virgo","29","12","","Sagittarius","1","3","","Leo","9","11",""
"2017-02-08","14","20","42","49","66","5","191","38.2","","Wednesday","Virgo","28","96","Waxing","Punarvasu","പുണർതം","7","4","Capricorn","26","5","","Cancer","3","11","","Capricorn","9","5","","Pisces","10","7","EXALTED","Pisces","15","7","","Virgo","29","1","","Sagittarius","1","4","","Leo","9","12",""
"2017-02-04","6","13","16","17","52","25","104","20.8","","Saturday","Virgo","24","61","Waxing","Krittika","കാർത്തിക","3","3","Capricorn","22","5","","Taurus","5","9","EXALTED","Capricorn","3","5","","Pisces","7","7","EXALTED","Pisces","12","7","","Virgo","29","1","","Sagittarius","1","4","","Leo","9","12",""
"2017-02-01","9","43","57","60","64","10","233","46.6","","Wednesday","Virgo","22","28","Waxing","Revati","രേവതി","27","2","Capricorn","19","5","","Pisces","23","7","","Sagittarius","28","4","","Pisces","5","7","EXALTED","Pisces","10","7","","Virgo","29","1","","Sagittarius","1","4","","Leo","9","12",""
"2017-01-28","12","20","39","49","69","17","189","37.8","","Saturday","Virgo","18","1","Waxing","Dhanishta","അവിട്ടം","23","2","Capricorn","15","5","","Capricorn","29","5","","Sagittarius","23","4","","Pisces","1","7","EXALTED","Pisces","7","7","","Virgo","29","1","","Sagittarius","0","4","","Leo","9","12",""
"2017-01-25","18","28","62","66","68","22","242","48.4","","Wednesday","Virgo","16","4","Waning","Purva Ashadha","പൂരാടം","20","3","Capricorn","12","5","","Sagittarius","21","4","","Sagittarius","19","4","","Aquarius","29","6","","Pisces","4","7","","Virgo","29","1","","Sagittarius","0","3","","Leo","9","12",""
"2017-01-21","23","25","45","52","67","2","212","42.4","","Saturday","Virgo","12","30","Waning","Vishakha","വിശാഖം","16","4","Capricorn","8","5","","Scorpio","3","3","DEBILITATED","Sagittarius","14","4","","Aquarius","25","6","","Pisces","1","7","","Virgo","29","1","","Sagittarius","0","3","","Leo","10","12",""
"2017-01-18","9","40","41","53","58","12","201","40.2","","Wednesday","Virgo","10","57","Waning","Chitra","ചിത്തിര","14","2","Capricorn","5","5","","Virgo","27","1","","Sagittarius","11","4","","Aquarius","22","6","","Aquarius","29","6","","Virgo","29","1","","Scorpio","29","3","","Leo","10","12",""
"2017-01-14","23","55","59","64","69","13","270","54.0","","Saturday","Virgo","6","91","Waning","Magha","മകം","10","2","Capricorn","1","5","","Leo","6","12","","Sagittarius","8","4","","Aquarius","18","6","","Aquarius","26","6","","Virgo","28","1","","Scorpio","29","3","","Leo","10","12",""
"2017-01-11","1","3","13","16","43","24","76","15.2","","Wednesday","Virgo","4","100","Waxing","Punarvasu","പുണർതം","7","2","Sagittarius","28","4","","Gemini","24","10","","Sagittarius","6","4","","Aquarius","15","6","","Aquarius","24","6","","Virgo","28","1","","Scorpio","29","3","","Leo","10","12",""
"2017-01-07","3","12","24","37","63","10","139","27.8","","Saturday","Virgo","0","76","Waxing","Bharani","ഭരണി","2","4","Sagittarius","24","4","","Aries","25","8","","Sagittarius","5","4","","Aquarius","11","6","","Aquarius","21","6","","Virgo","28","1","","Scorpio","28","3","","Leo","10","12",""
"2017-01-04","16","17","29","41","42","4","145","29.0","","Wednesday","Leo","28","43","Waxing","Uttara Bhadrapada","ഉത്രട്ടാതി","26","3","Sagittarius","21","5","","Pisces","13","8","","Sagittarius","6","5","","Aquarius","8","7","","Aquarius","19","7","","Virgo","27","2","","Scorpio","28","4","","Leo","10","1",""
"2016-12-31","1","3","28","57","67","9","156","31.2","","Saturday","Leo","24","8","Waxing","Shravana","തിരുവോണം","22","3","Sagittarius","17","5","","Capricorn","20","6","","Sagittarius","9","5","","Aquarius","4","7","","Aquarius","16","7","","Virgo","27","2","","Scorpio","27","4","","Leo","10","1",""
"2016-12-28","16","23","30","44","58","4","171","34.2","","Wednesday","Leo","22","0","Waning","Mula","മൂലം","19","4","Sagittarius","14","5","","Sagittarius","12","5","","Sagittarius","13","5","","Aquarius","0","7","","Aquarius","13","7","","Virgo","27","2","","Scorpio","27","4","","Leo","11","1",""
"2016-12-24","28","38","42","51","52","21","211","42.2","","Saturday","Leo","18","15","Waning","Vishakha","വിശാഖം","16","2","Sagittarius","10","5","","Libra","24","3","","Sagittarius","18","5","","Capricorn","26","6","","Aquarius","10","7","","Virgo","26","2","","Scorpio","26","4","","Leo","12","1",""
"2016-12-21","25","33","40","54","68","3","220","44.0","","Wednesday","Leo","16","40","Waning","Hasta","അത്തം","13","3","Sagittarius","7","5","","Virgo","19","2","","Sagittarius","20","5","","Capricorn","23","6","","Aquarius","8","7","","Virgo","26","2","","Scorpio","26","4","","Leo","12","1",""
"2016-12-17","1","8","16","40","48","10","113","22.6","$121,600,000","Saturday","Leo","12","78","Waning","Ashlesha","ആയില്യം","9","4","Sagittarius","3","5","","Cancer","28","12","","Sagittarius","21","5","","Capricorn","18","6","","Aquarius","5","7","","Virgo","25","2","","Scorpio","26","4","","Leo","12","1",""
"2016-12-14","18","26","37","39","66","15","186","37.2","","Wednesday","Leo","10","98","Waning","Ardra","തിരുവാതിര","6","3","Sagittarius","0","4","","Gemini","16","11","","Sagittarius","20","5","","Capricorn","15","6","","Aquarius","3","7","","Virgo","25","2","","Scorpio","25","4","","Leo","12","1",""
"2016-12-10","12","21","32","44","66","15","175","35.0","","Saturday","Leo","7","88","Waxing","Bharani","ഭരണി","2","1","Scorpio","25","4","","Aries","15","9","","Sagittarius","16","5","","Capricorn","10","6","","Aquarius","0","6","","Virgo","24","2","","Scorpio","25","4","","Leo","13","1",""
"2016-12-07","41","48","49","53","64","20","255","51.0","","Wednesday","Leo","4","59","Waxing","Purva Bhadrapada","പൂരുരുട്ടാതി","25","4","Scorpio","22","4","","Pisces","2","8","","Sagittarius","13","5","","Capricorn","7","6","","Capricorn","27","6","EXALTED","Virgo","24","2","","Scorpio","24","4","","Leo","13","1",""
"2016-12-03","8","10","26","27","33","22","104","20.8","","Saturday","Leo","1","19","Waxing","Shravana","തിരുവോണം","22","1","Scorpio","18","4","","Capricorn","10","6","","Sagittarius","8","5","","Capricorn","2","6","","Capricorn","24","6","EXALTED","Virgo","23","2","","Scorpio","24","4","","Leo","13","1",""
"2016-11-30","3","14","18","25","45","7","105","21.0","","Wednesday","Cancer","28","3","Waxing","Mula","മൂലം","19","2","Scorpio","15","5","","Sagittarius","3","6","","Sagittarius","4","6","","Sagittarius","28","6","","Capricorn","22","7","EXALTED","Virgo","23","3","","Scorpio","24","5","","Leo","14","2",""
"2016-11-26","17","19","21","37","44","16","138","27.6","$420,900,000","Saturday","Cancer","25","5","Waning","Swati","ചോതി","15","3","Scorpio","11","5","","Libra","16","4","","Scorpio","28","5","","Sagittarius","24","6","","Capricorn","19","7","EXALTED","Virgo","22","3","","Scorpio","23","5","","Leo","15","2",""
"2016-11-23","7","32","41","47","61","3","188","37.6","","Wednesday","Cancer","22","24","Waning","Hasta","അത്തം","13","1","Scorpio","8","5","","Virgo","10","3","","Scorpio","23","5","","Sagittarius","20","6","","Capricorn","17","7","EXALTED","Virgo","22","3","","Scorpio","23","5","","Leo","15","2",""
"2016-11-19","16","24","28","43","61","21","172","34.4","","Saturday","Cancer","19","62","Waning","Ashlesha","ആയില്യം","9","1","Scorpio","4","5","","Cancer","20","1","","Scorpio","17","5","","Sagittarius","15","6","","Capricorn","14","7","EXALTED","Virgo","21","3","","Scorpio","22","5","","Leo","15","2",""
"2016-11-16","28","41","61","63","65","7","258","51.6","","Wednesday","Cancer","17","90","Waning","Ardra","തിരുവാതിര","6","1","Scorpio","1","5","","Gemini","8","12","","Scorpio","13","5","","Sagittarius","12","6","","Capricorn","12","7","EXALTED","Virgo","20","3","","Scorpio","22","5","","Leo","15","2",""
"2016-11-12","8","17","20","27","52","24","124","24.8","","Saturday","Cancer","13","97","Waxing","Ashwini","അശ്വതി","1","3","Libra","27","4","DEBILITATED","Aries","7","10","","Scorpio","7","5","","Sagittarius","7","6","","Capricorn","9","7","EXALTED","Virgo","20","3","","Scorpio","22","5","","Leo","16","2",""
"2016-11-09","1","25","28","31","54","2","139","27.8","","Wednesday","Cancer","11","74","Waxing","Purva Bhadrapada","പൂരുരുട്ടാതി","25","1","Libra","24","4","DEBILITATED","Aquarius","23","8","","Scorpio","2","5","","Sagittarius","3","6","","Capricorn","7","7","EXALTED","Virgo","19","3","","Scorpio","21","5","","Leo","16","2",""
"2016-11-05","21","31","50","51","69","8","222","44.4","","Saturday","Gemini","25","33","Waxing","Uttara Ashadha","ഉത്രാടം","21","2","Libra","20","5","DEBILITATED","Capricorn","0","8","","Libra","26","5","","Scorpio","29","6","","Capricorn","4","8","EXALTED","Virgo","18","4","","Scorpio","21","6","","Leo","16","3",""
"2016-11-02","13","18","37","54","61","5","183","36.6","","Wednesday","Gemini","22","10","Waxing","Jyeshtha","തൃക്കേട്ട","18","3","Libra","17","5","DEBILITATED","Scorpio","24","6","DEBILITATED","Libra","21","5","","Scorpio","25","6","","Capricorn","1","8","EXALTED","Virgo","18","4","","Scorpio","21","6","","Leo","17","3",""
"2016-10-29","19","20","21","42","48","23","150","30.0","","Saturday","Gemini","19","0","Waning","Chitra","ചിത്തിര","14","4","Libra","13","5","DEBILITATED","Libra","6","5","","Libra","15","5","","Scorpio","20","6","","Sagittarius","29","7","","Virgo","17","4","","Scorpio","20","6","","Leo","17","3",""
"2016-10-26","2","3","16","48","56","24","125","25.0","","Wednesday","Gemini","16","12","Waning","Uttara Phalguni","ഉത്രം","12","2","Libra","10","5","DEBILITATED","Virgo","0","4","","Libra","10","5","","Scorpio","17","6","","Sagittarius","26","7","","Virgo","16","4","","Scorpio","20","6","","Leo","18","3",""
